,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
39491,574874,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-11-07 13:06:00,2.08,14911.0,EIRE
39492,574874,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-11-07 13:06:00,2.08,14911.0,EIRE
39493,574874,23199,JUMBO BAG APPLES,10,2011-11-07 13:06:00,2.08,14911.0,EIRE
39494,574874,23536,WALL ART VILLAGE SHOW,4,2011-11-07 13:06:00,5.95,14911.0,EIRE
39495,574874,23534,WALL ART STOP FOR TEA,3,2011-11-07 13:06:00,5.95,14911.0,EIRE
39496,574874,23541,WALL ART CLASSIC PUDDINGS,2,2011-11-07 13:06:00,8.25,14911.0,EIRE
39497,574874,23532,WALL ART WORK REST AND PLAY,3,2011-11-07 13:06:00,4.95,14911.0,EIRE
39498,574874,22593,CHRISTMAS GINGHAM STAR,12,2011-11-07 13:06:00,0.85,14911.0,EIRE
39499,574874,C2,CARRIAGE,1,2011-11-07 13:06:00,50.0,14911.0,EIRE
39500,574874,22594,CHRISTMAS GINGHAM TREE,12,2011-11-07 13:06:00,0.85,14911.0,EIRE
39501,574874,23314,VINTAGE CHRISTMAS TABLECLOTH,2,2011-11-07 13:06:00,12.5,14911.0,EIRE
39502,574885,23473,WOODLAND SMALL RED FELT HEART,12,2011-11-07 14:01:00,0.83,12472.0,Germany
39503,574885,23476,WOODLAND LARGE RED FELT HEART,12,2011-11-07 14:01:00,1.25,12472.0,Germany
39504,574885,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,2011-11-07 14:01:00,3.75,12472.0,Germany
39505,574885,23569,TRADTIONAL ALPHABET STAMP SET,8,2011-11-07 14:01:00,4.95,12472.0,Germany
39506,574885,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-07 14:01:00,1.65,12472.0,Germany
39507,574885,23570,TRADITIONAL PICK UP STICKS GAME,12,2011-11-07 14:01:00,1.25,12472.0,Germany
39508,574885,23084,RABBIT NIGHT LIGHT,48,2011-11-07 14:01:00,1.79,12472.0,Germany
39509,574885,21914,BLUE HARMONICA IN BOX,12,2011-11-07 14:01:00,1.25,12472.0,Germany
39510,574885,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-07 14:01:00,1.65,12472.0,Germany
39511,574885,POST,POSTAGE,1,2011-11-07 14:01:00,18.0,12472.0,Germany
39520,574918,22227,HANGING HEART MIRROR DECORATION,52,2011-11-07 16:31:00,0.65,,France
39521,574918,22602,RETROSPOT WOODEN HEART DECORATION,20,2011-11-07 16:31:00,0.85,,France
39522,574918,21818,GLITTER HEART DECORATION,20,2011-11-07 16:31:00,0.39,,France
39523,574918,22338,STAR DECORATION PAINTED ZINC,10,2011-11-07 16:31:00,0.19,,France
39524,574918,22219,LOVEBIRD HANGING DECORATION WHITE,32,2011-11-07 16:31:00,0.85,,France
39525,574918,22335,HEART DECORATION PAINTED ZINC,22,2011-11-07 16:31:00,0.65,,France
39526,574918,23201,JUMBO BAG ALPHABET,2,2011-11-07 16:31:00,2.08,,France
39527,574918,85136A,YELLOW SHARK HELICOPTER,1,2011-11-07 16:31:00,7.95,,France
39528,574918,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,2011-11-07 16:31:00,0.79,,France
39529,574918,22948,METAL DECORATION NAUGHTY CHILDREN,24,2011-11-07 16:31:00,0.85,,France
39530,574918,21811,HANGING HEART WITH BELL,48,2011-11-07 16:31:00,0.39,,France
39531,574918,84836,ZINC METAL HEART DECORATION,24,2011-11-07 16:31:00,1.25,,France
39532,574918,22989,SET 2 PANTRY DESIGN TEA TOWELS,3,2011-11-07 16:31:00,3.25,,France
39533,574918,22990,COTTON APRON PANTRY DESIGN,1,2011-11-07 16:31:00,4.95,,France
39534,574918,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-11-07 16:31:00,1.95,,France
39535,574918,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-11-07 16:31:00,1.95,,France
39536,574918,22899,CHILDREN'S APRON DOLLY GIRL,1,2011-11-07 16:31:00,2.1,,France
39537,574918,22900,SET 2 TEA TOWELS I LOVE LONDON,1,2011-11-07 16:31:00,3.25,,France
39538,574918,22138,BAKING SET 9 PIECE RETROSPOT,1,2011-11-07 16:31:00,4.95,,France
39539,574918,23344,JUMBO BAG 50'S CHRISTMAS,1,2011-11-07 16:31:00,2.08,,France
39540,574918,23582,VINTAGE DOILY JUMBO BAG RED,1,2011-11-07 16:31:00,2.08,,France
39541,574918,23393,HOME SWEET HOME CUSHION COVER,2,2011-11-07 16:31:00,3.75,,France
39542,574918,23394,POSTE FRANCE CUSHION COVER,2,2011-11-07 16:31:00,3.75,,France
39543,574918,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-07 16:31:00,4.95,,France
39544,574918,21003,ROSE DU SUD CUSHION COVER,1,2011-11-07 16:31:00,6.35,,France
39545,574918,23358,HOT STUFF HOT WATER BOTTLE,1,2011-11-07 16:31:00,3.75,,France
39546,574918,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-11-07 16:31:00,3.75,,France
39547,574918,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2011-11-07 16:31:00,2.95,,France
39548,574918,23494,VINTAGE DOILY DELUXE SEWING KIT,2,2011-11-07 16:31:00,5.95,,France
39549,574918,23240,SET OF 4 KNICK KNACK TINS DOILY,2,2011-11-07 16:31:00,4.15,,France
39550,574918,23535,WALL ART BICYCLE SAFETY,1,2011-11-07 16:31:00,5.95,,France
39551,574938,22469,HEART OF WICKER SMALL,12,2011-11-07 17:15:00,1.65,14911.0,EIRE
39552,574938,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-11-07 17:15:00,2.55,14911.0,EIRE
39553,574938,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-11-07 17:15:00,11.95,14911.0,EIRE
39555,575049,22629,SPACEBOY LUNCH BOX,12,2011-11-08 12:13:00,1.95,12721.0,France
39556,575049,22630,DOLLY GIRL LUNCH BOX,12,2011-11-08 12:13:00,1.95,12721.0,France
39557,575049,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,2011-11-08 12:13:00,3.75,12721.0,France
39558,575049,23354,6 GIFT TAGS 50'S CHRISTMAS,24,2011-11-08 12:13:00,0.83,12721.0,France
39559,575049,23353,6 GIFT TAGS VINTAGE CHRISTMAS,24,2011-11-08 12:13:00,0.83,12721.0,France
39560,575049,22959,WRAP CHRISTMAS VILLAGE,25,2011-11-08 12:13:00,0.42,12721.0,France
39561,575049,22778,GLASS CLOCHE SMALL,4,2011-11-08 12:13:00,3.95,12721.0,France
39562,575049,47599B,BLUE PARTY BAGS,6,2011-11-08 12:13:00,2.1,12721.0,France
39563,575049,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-11-08 12:13:00,1.65,12721.0,France
39564,575049,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-11-08 12:13:00,1.65,12721.0,France
39565,575049,23344,JUMBO BAG 50'S CHRISTMAS,10,2011-11-08 12:13:00,2.08,12721.0,France
39566,575049,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-08 12:13:00,2.08,12721.0,France
39567,575049,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-11-08 12:13:00,4.95,12721.0,France
39568,575049,21499,BLUE POLKADOT WRAP,25,2011-11-08 12:13:00,0.42,12721.0,France
39569,575049,21500,PINK POLKADOT WRAP,25,2011-11-08 12:13:00,0.42,12721.0,France
39570,575049,16169E,WRAP 50'S  CHRISTMAS,25,2011-11-08 12:13:00,0.42,12721.0,France
39571,575049,23350,ROLL WRAP VINTAGE SPOT,12,2011-11-08 12:13:00,1.25,12721.0,France
39572,575049,23256,CHILDRENS CUTLERY SPACEBOY,4,2011-11-08 12:13:00,4.15,12721.0,France
39573,575049,23254,CHILDRENS CUTLERY DOLLY GIRL,4,2011-11-08 12:13:00,4.15,12721.0,France
39574,575049,23267,SET OF 4 SANTA PLACE SETTINGS,12,2011-11-08 12:13:00,1.25,12721.0,France
39575,575049,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-11-08 12:13:00,2.89,12721.0,France
39576,575049,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-08 12:13:00,0.55,12721.0,France
39577,575049,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-11-08 12:13:00,0.85,12721.0,France
39578,575049,23084,RABBIT NIGHT LIGHT,18,2011-11-08 12:13:00,2.08,12721.0,France
39579,575049,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,10,2011-11-08 12:13:00,0.79,12721.0,France
39580,575049,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-11-08 12:13:00,8.5,12721.0,France
39581,575049,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-08 12:13:00,4.95,12721.0,France
39582,575049,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-08 12:13:00,1.65,12721.0,France
39583,575049,22551,PLASTERS IN TIN SPACEBOY,12,2011-11-08 12:13:00,1.65,12721.0,France
39584,575049,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-08 12:13:00,1.65,12721.0,France
39585,575049,23291,DOLLY GIRL CHILDRENS CUP,8,2011-11-08 12:13:00,1.25,12721.0,France
39586,575049,23292,SPACEBOY CHILDRENS CUP,8,2011-11-08 12:13:00,1.25,12721.0,France
39587,575049,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-11-08 12:13:00,1.25,12721.0,France
39588,575049,23290,SPACEBOY CHILDRENS BOWL,8,2011-11-08 12:13:00,1.25,12721.0,France
39589,575049,POST,POSTAGE,3,2011-11-08 12:13:00,18.0,12721.0,France
39596,575067,23480,MINI LIGHTS WOODLAND MUSHROOMS,20,2011-11-08 12:45:00,3.75,12583.0,France
39597,575067,23570,TRADITIONAL PICK UP STICKS GAME,12,2011-11-08 12:45:00,1.25,12583.0,France
39598,575067,23367,SET 12 COLOUR PENCILS SPACEBOY,16,2011-11-08 12:45:00,0.65,12583.0,France
39599,575067,22555,PLASTERS IN TIN STRONGMAN,24,2011-11-08 12:45:00,1.65,12583.0,France
39600,575067,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-11-08 12:45:00,0.55,12583.0,France
39601,575067,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-11-08 12:45:00,0.55,12583.0,France
39602,575067,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-11-08 12:45:00,0.55,12583.0,France
39603,575067,20719,WOODLAND CHARLOTTE BAG,20,2011-11-08 12:45:00,0.85,12583.0,France
39604,575067,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-11-08 12:45:00,0.85,12583.0,France
39605,575067,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-11-08 12:45:00,0.85,12583.0,France
39606,575067,22492,MINI PAINT SET VINTAGE,108,2011-11-08 12:45:00,0.65,12583.0,France
39607,575067,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-11-08 12:45:00,8.5,12583.0,France
39608,575067,22197,POPCORN HOLDER,24,2011-11-08 12:45:00,0.85,12583.0,France
39609,575067,22083,PAPER CHAIN KIT RETROSPOT,6,2011-11-08 12:45:00,2.95,12583.0,France
39610,575067,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-11-08 12:45:00,2.95,12583.0,France
39611,575067,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,2011-11-08 12:45:00,2.95,12583.0,France
39612,575067,21207,SKULL AND CROSSBONES  GARLAND,12,2011-11-08 12:45:00,1.65,12583.0,France
39613,575067,22727,ALARM CLOCK BAKELIKE RED,24,2011-11-08 12:45:00,3.75,12583.0,France
39614,575067,22726,ALARM CLOCK BAKELIKE GREEN,16,2011-11-08 12:45:00,3.75,12583.0,France
39615,575067,22728,ALARM CLOCK BAKELIKE PINK,12,2011-11-08 12:45:00,3.75,12583.0,France
39616,575067,22730,ALARM CLOCK BAKELIKE IVORY,12,2011-11-08 12:45:00,3.75,12583.0,France
39617,575067,23445,ICE CREAM BUBBLES,20,2011-11-08 12:45:00,0.83,12583.0,France
39618,575067,23298,SPOTTY BUNTING,9,2011-11-08 12:45:00,4.95,12583.0,France
39619,575067,POST,POSTAGE,2,2011-11-08 12:45:00,18.0,12583.0,France
39635,575144,23469,CARD HOLDER LOVE BIRD SMALL,6,2011-11-08 15:38:00,4.15,12540.0,Spain
39636,575144,23494,VINTAGE DOILY DELUXE SEWING KIT,3,2011-11-08 15:38:00,5.95,12540.0,Spain
39637,575144,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-11-08 15:38:00,4.95,12540.0,Spain
39638,575144,22029,SPACEBOY BIRTHDAY CARD,12,2011-11-08 15:38:00,0.42,12540.0,Spain
39639,575144,16161U,WRAP SUKI AND FRIENDS,25,2011-11-08 15:38:00,0.42,12540.0,Spain
39640,575144,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,2011-11-08 15:38:00,4.95,12540.0,Spain
39641,575144,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-11-08 15:38:00,2.95,12540.0,Spain
39642,575144,23275,SET OF 3 HANGING OWLS OLLIE BEAK,24,2011-11-08 15:38:00,1.25,12540.0,Spain
39643,575144,22320,BIRDS MOBILE VINTAGE DESIGN,3,2011-11-08 15:38:00,5.95,12540.0,Spain
39644,575144,22727,ALARM CLOCK BAKELIKE RED,20,2011-11-08 15:38:00,3.75,12540.0,Spain
39645,575144,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-11-08 15:38:00,3.75,12540.0,Spain
39646,575144,22728,ALARM CLOCK BAKELIKE PINK,8,2011-11-08 15:38:00,3.75,12540.0,Spain
39647,575144,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-11-08 15:38:00,1.45,12540.0,Spain
39648,575144,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-11-08 15:38:00,2.95,12540.0,Spain
39649,575144,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-11-08 15:38:00,2.95,12540.0,Spain
39650,575144,22629,SPACEBOY LUNCH BOX,12,2011-11-08 15:38:00,1.95,12540.0,Spain
39651,575144,23292,SPACEBOY CHILDRENS CUP,8,2011-11-08 15:38:00,1.25,12540.0,Spain
39652,575144,21877,HOME SWEET HOME MUG,24,2011-11-08 15:38:00,1.65,12540.0,Spain
39653,575144,23154,SET OF 4 JAM JAR MAGNETS,12,2011-11-08 15:38:00,2.08,12540.0,Spain
39654,575144,22211,WOOD STAMP SET FLOWERS,12,2011-11-08 15:38:00,0.83,12540.0,Spain
39655,575144,22847,BREAD BIN DINER STYLE IVORY,1,2011-11-08 15:38:00,16.95,12540.0,Spain
39656,575144,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-11-08 15:38:00,1.25,12540.0,Spain
39657,575144,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-11-08 15:38:00,0.85,12540.0,Spain
39658,575144,POST,POSTAGE,3,2011-11-08 15:38:00,28.0,12540.0,Spain
39666,575151,22629,SPACEBOY LUNCH BOX,12,2011-11-08 16:12:00,1.95,12395.0,Belgium
39667,575151,22551,PLASTERS IN TIN SPACEBOY,12,2011-11-08 16:12:00,1.65,12395.0,Belgium
39668,575151,23371,SET 36 COLOUR PENCILS SPACEBOY,16,2011-11-08 16:12:00,1.25,12395.0,Belgium
39669,575151,22630,DOLLY GIRL LUNCH BOX,12,2011-11-08 16:12:00,1.95,12395.0,Belgium
39670,575151,23372,SET 36 COLOUR PENCILS DOLLY GIRL,16,2011-11-08 16:12:00,1.25,12395.0,Belgium
39671,575151,21156,RETROSPOT CHILDRENS APRON,8,2011-11-08 16:12:00,1.95,12395.0,Belgium
39672,575151,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-11-08 16:12:00,1.65,12395.0,Belgium
39673,575151,22508,DOORSTOP RETROSPOT HEART,4,2011-11-08 16:12:00,3.75,12395.0,Belgium
39674,575151,22667,RECIPE BOX RETROSPOT,6,2011-11-08 16:12:00,2.95,12395.0,Belgium
39675,575151,23559,WOODLAND BUNNIES LOLLY MAKERS,6,2011-11-08 16:12:00,2.08,12395.0,Belgium
39676,575151,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-11-08 16:12:00,2.95,12395.0,Belgium
39677,575151,22512,DOORSTOP RACING CAR DESIGN,4,2011-11-08 16:12:00,3.75,12395.0,Belgium
39678,575151,22899,CHILDREN'S APRON DOLLY GIRL,6,2011-11-08 16:12:00,2.1,12395.0,Belgium
39679,575151,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-11-08 16:12:00,1.95,12395.0,Belgium
39680,575151,POST,POSTAGE,1,2011-11-08 16:12:00,15.0,12395.0,Belgium
39681,575154,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-11-08 16:15:00,3.75,12395.0,Belgium
39682,575154,22727,ALARM CLOCK BAKELIKE RED,4,2011-11-08 16:15:00,3.75,12395.0,Belgium
39683,575154,22728,ALARM CLOCK BAKELIKE PINK,4,2011-11-08 16:15:00,3.75,12395.0,Belgium
39684,575154,21914,BLUE HARMONICA IN BOX,12,2011-11-08 16:15:00,1.25,12395.0,Belgium
39685,575154,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,2011-11-08 16:15:00,0.85,12395.0,Belgium
39686,575154,23084,RABBIT NIGHT LIGHT,6,2011-11-08 16:15:00,2.08,12395.0,Belgium
39687,575154,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-11-08 16:15:00,6.25,12395.0,Belgium
39688,575154,21731,RED TOADSTOOL LED NIGHT LIGHT,36,2011-11-08 16:15:00,1.65,12395.0,Belgium
39689,575154,22029,SPACEBOY BIRTHDAY CARD,12,2011-11-08 16:15:00,0.42,12395.0,Belgium
39690,575154,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-11-08 16:15:00,4.95,12395.0,Belgium
39691,575154,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-08 16:15:00,12.75,12395.0,Belgium
39692,575154,20719,WOODLAND CHARLOTTE BAG,10,2011-11-08 16:15:00,0.85,12395.0,Belgium
39693,575154,POST,POSTAGE,2,2011-11-08 16:15:00,18.0,12395.0,Belgium
39698,575193,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-09 09:34:00,4.95,12681.0,France
39699,575193,23324,RUSTIC STRAWBERRY JAM POT LARGE,12,2011-11-09 09:34:00,2.08,12681.0,France
39700,575193,23445,ICE CREAM BUBBLES,20,2011-11-09 09:34:00,0.83,12681.0,France
39701,575193,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-09 09:34:00,1.65,12681.0,France
39702,575193,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,2011-11-09 09:34:00,2.55,12681.0,France
39703,575193,23203,JUMBO BAG VINTAGE DOILY,10,2011-11-09 09:34:00,2.08,12681.0,France
39704,575193,23202,JUMBO BAG VINTAGE LEAF,10,2011-11-09 09:34:00,2.08,12681.0,France
39705,575193,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-11-09 09:34:00,2.08,12681.0,France
39706,575193,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2011-11-09 09:34:00,0.39,12681.0,France
39707,575193,22032,BOTANICAL LILY GREETING CARD,12,2011-11-09 09:34:00,0.42,12681.0,France
39708,575193,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,2011-11-09 09:34:00,0.42,12681.0,France
39709,575193,23084,RABBIT NIGHT LIGHT,24,2011-11-09 09:34:00,1.79,12681.0,France
39710,575193,22990,COTTON APRON PANTRY DESIGN,2,2011-11-09 09:34:00,4.95,12681.0,France
39711,575193,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-11-09 09:34:00,1.95,12681.0,France
39712,575193,22727,ALARM CLOCK BAKELIKE RED,4,2011-11-09 09:34:00,3.75,12681.0,France
39713,575193,22728,ALARM CLOCK BAKELIKE PINK,4,2011-11-09 09:34:00,3.75,12681.0,France
39714,575193,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-11-09 09:34:00,2.08,12681.0,France
39715,575193,20615,BLUE POLKADOT PASSPORT COVER,20,2011-11-09 09:34:00,0.75,12681.0,France
39716,575193,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-11-09 09:34:00,1.65,12681.0,France
39717,575193,22553,PLASTERS IN TIN SKULLS,12,2011-11-09 09:34:00,1.65,12681.0,France
39718,575193,23494,VINTAGE DOILY DELUXE SEWING KIT,3,2011-11-09 09:34:00,5.95,12681.0,France
39719,575193,23566,EGG CUP MILKMAID HEIDI,12,2011-11-09 09:34:00,1.25,12681.0,France
39720,575193,23565,EGG CUP MILKMAID HELGA,12,2011-11-09 09:34:00,1.25,12681.0,France
39721,575193,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-09 09:34:00,12.75,12681.0,France
39722,575193,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-11-09 09:34:00,8.25,12681.0,France
39723,575193,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-11-09 09:34:00,2.95,12681.0,France
39724,575193,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-11-09 09:34:00,2.95,12681.0,France
39725,575193,22382,LUNCH BAG SPACEBOY DESIGN,10,2011-11-09 09:34:00,1.65,12681.0,France
39726,575193,23583,LUNCH BAG PAISLEY PARK,10,2011-11-09 09:34:00,1.65,12681.0,France
39727,575193,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-11-09 09:34:00,1.65,12681.0,France
39728,575193,20749,ASSORTED COLOUR MINI CASES,2,2011-11-09 09:34:00,7.95,12681.0,France
39729,575193,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-11-09 09:34:00,2.1,12681.0,France
39730,575193,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-11-09 09:34:00,1.45,12681.0,France
39731,575193,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-11-09 09:34:00,4.95,12681.0,France
39732,575193,85232D,SET/3 DECOUPAGE STACKING TINS,3,2011-11-09 09:34:00,4.95,12681.0,France
39733,575193,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-11-09 09:34:00,1.45,12681.0,France
39734,575193,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-11-09 09:34:00,1.45,12681.0,France
39735,575193,POST,POSTAGE,5,2011-11-09 09:34:00,18.0,12681.0,France
39737,575326,22340,NOEL GARLAND PAINTED ZINC,24,2011-11-09 13:47:00,0.39,12532.0,France
39738,575326,23313,VINTAGE CHRISTMAS BUNTING,5,2011-11-09 13:47:00,4.95,12532.0,France
39739,575326,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-11-09 13:47:00,2.95,12532.0,France
39740,575326,22945,CHRISTMAS METAL TAGS ASSORTED,12,2011-11-09 13:47:00,0.85,12532.0,France
39741,575326,23082,SET 6 PAPER TABLE LANTERN HEARTS,6,2011-11-09 13:47:00,3.75,12532.0,France
39742,575326,23083,SET 6 PAPER TABLE LANTERN STARS,12,2011-11-09 13:47:00,3.75,12532.0,France
39743,575326,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,2011-11-09 13:47:00,2.49,12532.0,France
39744,575326,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-11-09 13:47:00,2.49,12532.0,France
39745,575326,22076,6 RIBBONS EMPIRE,12,2011-11-09 13:47:00,1.65,12532.0,France
39746,575326,21012,ANTIQUE ALL GLASS CANDLESTICK,6,2011-11-09 13:47:00,2.1,12532.0,France
39747,575326,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-11-09 13:47:00,1.25,12532.0,France
39748,575326,23491,VINTAGE JINGLE BELLS HEART,2,2011-11-09 13:47:00,8.25,12532.0,France
39749,575326,23439,HAND WARMER RED LOVE HEART,12,2011-11-09 13:47:00,2.1,12532.0,France
39750,575326,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-11-09 13:47:00,2.1,12532.0,France
39751,575326,22867,HAND WARMER BIRD DESIGN,12,2011-11-09 13:47:00,2.1,12532.0,France
39752,575326,POST,POSTAGE,2,2011-11-09 13:47:00,18.0,12532.0,France
39754,575352,22236,CAKE STAND 3 TIER MAGIC GARDEN,12,2011-11-09 14:56:00,10.95,12504.0,Germany
39755,575352,22776,SWEETHEART 3 TIER CAKE STAND,12,2011-11-09 14:56:00,8.5,12504.0,Germany
39756,575352,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,12,2011-11-09 14:56:00,8.5,12504.0,Germany
39757,575352,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-11-09 14:56:00,1.25,12504.0,Germany
39758,575352,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-11-09 14:56:00,1.25,12504.0,Germany
39759,575352,POST,POSTAGE,3,2011-11-09 14:56:00,18.0,12504.0,Germany
39760,575486,22338,STAR DECORATION PAINTED ZINC,96,2011-11-09 17:07:00,0.19,14911.0,EIRE
39761,575486,22339,CHRISTMAS TREE PAINTED ZINC,96,2011-11-09 17:07:00,0.19,14911.0,EIRE
39762,575486,22086,PAPER CHAIN KIT 50'S CHRISTMAS,24,2011-11-09 17:07:00,2.95,14911.0,EIRE
39763,575486,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-09 17:07:00,0.55,14911.0,EIRE
39764,575486,72598,SET/12 TAPER CANDLES,24,2011-11-09 17:07:00,0.85,14911.0,EIRE
39765,575486,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,20,2011-11-09 17:07:00,0.79,14911.0,EIRE
39766,575486,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,24,2011-11-09 17:07:00,4.25,14911.0,EIRE
39767,575486,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,24,2011-11-09 17:07:00,6.95,14911.0,EIRE
39768,575486,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-11-09 17:07:00,1.06,14911.0,EIRE
39769,575486,23144,ZINC T-LIGHT HOLDER STARS SMALL,36,2011-11-09 17:07:00,0.83,14911.0,EIRE
39770,575486,23250,VINTAGE RED TRIM ENAMEL BOWL,24,2011-11-09 17:07:00,1.25,14911.0,EIRE
39771,575486,23251,VINTAGE RED ENAMEL TRIM MUG,24,2011-11-09 17:07:00,1.25,14911.0,EIRE
39772,575486,23252,VINTAGE RED ENAMEL TRIM JUG,8,2011-11-09 17:07:00,3.75,14911.0,EIRE
39773,575486,23249,VINTAGE RED ENAMEL TRIM PLATE,12,2011-11-09 17:07:00,1.65,14911.0,EIRE
39774,575486,23168,CLASSIC CAFE SUGAR DISPENSER,12,2011-11-09 17:07:00,1.25,14911.0,EIRE
39775,575486,23169,CLASSIC GLASS COOKIE JAR,6,2011-11-09 17:07:00,4.15,14911.0,EIRE
39776,575486,22561,WOODEN SCHOOL COLOURING SET,24,2011-11-09 17:07:00,1.65,14911.0,EIRE
39777,575486,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2011-11-09 17:07:00,4.25,14911.0,EIRE
39778,575486,21189,WHITE HONEYCOMB PAPER GARLAND,12,2011-11-09 17:07:00,1.65,14911.0,EIRE
39779,575486,23489,VINTAGE BELLS GARLAND,18,2011-11-09 17:07:00,2.89,14911.0,EIRE
39780,575486,35961,FOLKART ZINC HEART CHRISTMAS DEC,24,2011-11-09 17:07:00,0.85,14911.0,EIRE
39781,575498,POST,POSTAGE,1,2011-11-10 09:52:00,18.0,12708.0,Germany
39782,575498,47559B,TEA TIME OVEN GLOVE,12,2011-11-10 09:52:00,1.25,12708.0,Germany
